Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media;
83235;14/09/2019;1200;0;;24.8;;;;;;
83235;15/09/2019;0000;;36.2;;10.4;;28.38;;1.02888;
83235;15/09/2019;1200;0;;23.4;;;;;;
83235;16/09/2019;0000;;36.2;;10.1;;28.4;;2.05776;
83235;16/09/2019;1200;0;;22.4;;;;;;
83235;17/09/2019;0000;;36.2;;10.4;;28.7;;1.54332;
83235;17/09/2019;1200;0;;23.3;;;;;;
83235;18/09/2019;0000;;37.9;;10.4;;29.7;;1.54332;
83235;18/09/2019;1200;0;;24;;;;;;
83235;19/09/2019;0000;;37.9;;9;;29.96;;2.05776;
83235;19/09/2019;1200;0;;26.3;;;;;;
83235;20/09/2019;0000;;40;;8.8;;32;;1.54332;
83235;20/09/2019;1200;0;;26.6;;;;;;
83235;21/09/2019;0000;;39.2;;6.5;;31.62;;0;
83235;21/09/2019;1200;0;;26.9;;;;;;
83235;22/09/2019;0000;;38.4;;8.9;;30.78;;1.54332;
83235;22/09/2019;1200;0;;25.3;;;;;;
83235;23/09/2019;0000;;36.2;;10.4;;28.34;;1.54332;
83235;23/09/2019;1200;0;;23.5;;;;;;
83235;24/09/2019;0000;;36.2;;10.5;;28.62;;1.54332;
83235;24/09/2019;1200;0;;22.5;;;;;;
83235;25/09/2019;0000;;36.2;;10.3;;28.2;;1.54332;
83235;25/09/2019;1200;0;;22.1;;;;;;
83235;26/09/2019;0000;;37.4;;9.8;;30;;1.54332;
83235;26/09/2019;1200;0;;24.2;;;;;;
83235;27/09/2019;0000;;34.2;;3.3;;29.02;;0.51444;
83235;27/09/2019;1200;0;;24;;;;;;
83235;28/09/2019;0000;;34.2;;0.7;;28.54;;0;
83235;28/09/2019;1200;0;;26.1;;;;;;
83235;29/09/2019;0000;;34;;2.4;;27.34;;1.54332;
83235;29/09/2019;1200;0;;25.5;;;;;;
83235;30/09/2019;0000;;35.2;;5.4;;26.24;;0;
83235;30/09/2019;1200;0;;21.1;;;;;;
83235;01/10/2019;0000;;36.4;;8.2;;29.2;;0.51444;
83235;01/10/2019;1200;5.7;;23;;;;;;
83235;02/10/2019;0000;;36.9;;9.2;;29.28;;1.54332;
83235;02/10/2019;1200;0;;22.4;;;;;;
83235;03/10/2019;0000;;38;;9.4;;30.46;;1.02888;
83235;03/10/2019;1200;0;;23.3;;;;;;
83235;04/10/2019;0000;;36.3;;5.6;;28.06;;1.54332;
83235;04/10/2019;1200;0;;25.6;;;;;;
83235;05/10/2019;0000;;34.2;;4.2;;27.48;;2.5722;
83235;05/10/2019;1200;7.2;;23.2;;;;;;
83235;06/10/2019;0000;;33.7;;4;;26.66;;0;
83235;06/10/2019;1200;0;;22.4;;;;;;
83235;07/10/2019;0000;;37.2;;4.8;;28.32;;0.51444;
83235;07/10/2019;1200;0.4;;23;;;;;;
83235;08/10/2019;0000;;36.5;;6.3;;30.5;;1.54332;
83235;08/10/2019;1200;0;;25;;;;;;
