Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media;
82861;01/09/2019;1200;0;;;;;;;;
82861;02/09/2019;0000;;40.8;;10;;31.4;53.75;2.74368;
82861;02/09/2019;1200;0;;23;;;;;;
82861;03/09/2019;0000;;40.5;;8.6;;31.76;51;2.74368;
82861;03/09/2019;1200;0;;23.6;;;;;;
82861;04/09/2019;0000;;39.7;;9.5;;30.82;53.5;3.08664;
82861;04/09/2019;1200;0;;23.3;;;;;;
82861;05/09/2019;0000;;38.1;;10.4;;30.16;60;3.4296;
82861;05/09/2019;1200;0;;23.6;;;;;;
82861;06/09/2019;0000;;36.3;;6.5;;28.32;71;3.4296;
82861;06/09/2019;1200;0;;23.1;;;;;;
82861;09/09/2019;0000;;40;;10.2;;30.6;45;2.40072;
82861;09/09/2019;1200;0;;21.5;;;;;;
82861;10/09/2019;0000;;40.3;;10.4;;31.36;45;2.74368;
82861;10/09/2019;1200;0;;23.3;;;;;;
82861;11/09/2019;0000;;40.7;;9.7;;31.08;44.25;1.7148;
82861;11/09/2019;1200;0;;22.7;;;;;;
82861;12/09/2019;0000;;40.1;;8.8;;30.76;51.75;1.7148;
82861;12/09/2019;1200;0;;22.9;;;;;;
82861;13/09/2019;0000;;41.1;;10.5;;31.54;48;2.74368;
82861;13/09/2019;1200;0;;23.7;;;;;;
82861;14/09/2019;1200;0;;;;;;;;
82861;15/09/2019;1200;0;;;;;;;;
82861;16/09/2019;0000;;39.8;;10.1;;31.6;52.5;2.05776;
82861;16/09/2019;1200;0;;23.6;;;;;;
82861;17/09/2019;0000;;39.7;;9.5;;31.08;49.25;2.40072;
82861;17/09/2019;1200;0;;23.2;;;;;;
82861;18/09/2019;0000;;40.6;;9.9;;31.54;47;2.74368;
82861;18/09/2019;1200;0;;23.7;;;;;;
82861;19/09/2019;0000;;40.3;;10.4;;31.56;47.5;2.74368;
82861;19/09/2019;1200;0;;23.7;;;;;;
82861;20/09/2019;0000;;40.3;;10.1;;31.84;49.5;2.40072;
82861;20/09/2019;1200;0;;23.8;;;;;;
82861;21/09/2019;1200;0;;;;;;;;
82861;22/09/2019;1200;0;;;;;;;;
82861;23/09/2019;0000;;39.4;;8.8;;30.76;54.75;2.40072;
82861;23/09/2019;1200;0;;24;;;;;;
82861;24/09/2019;0000;;36.2;;7.5;;28.72;63.25;2.40072;
82861;24/09/2019;1200;16.6;;22.6;;;;;;
82861;25/09/2019;0000;;38.4;;10.6;;30.84;56.25;2.40072;
82861;25/09/2019;1200;0;;23.5;;;;;;
82861;26/09/2019;0000;;35.6;;6.4;;28.4;63.5;3.77256;
82861;26/09/2019;1200;0;;23.6;;;;;;
82861;27/09/2019;0000;;37.5;;5.1;;29.68;63;1.7148;
82861;27/09/2019;1200;1.7;;22.1;;;;;;
82861;28/09/2019;1200;0;;;;;;;;
82861;29/09/2019;1200;20.1;;;;;;;;
82861;30/09/2019;0000;;35;;7.7;;27.94;70;2.05776;
82861;30/09/2019;1200;3.8;;21.7;;;;;;
82861;01/10/2019;0000;;31.8;;2.6;;25.42;82.75;2.40072;
82861;01/10/2019;1200;3.4;;22.1;;;;;;
82861;02/10/2019;0000;;29;;0.5;;25.12;78.25;2.22924;
82861;02/10/2019;1200;0.3;;22.3;;;;;;
82861;03/10/2019;0000;;34.6;;7.6;;27.38;75.25;3.08664;
82861;03/10/2019;1200;2.6;;22.6;;;;;;
82861;04/10/2019;0000;;36.1;;7.7;;28.84;64.5;3.08664;
82861;04/10/2019;1200;0;;23.4;;;;;;
82861;05/10/2019;1200;0;;;;;;;;
82861;06/10/2019;1200;4.7;;;;;;;;
82861;07/10/2019;0000;;35.9;;7.4;;28.46;68.75;2.40072;
82861;07/10/2019;1200;0;;23.1;;;;;;
82861;08/10/2019;0000;;37.3;;7;;28.26;69.5;3.4296;
82861;08/10/2019;1200;0;;22.8;;;;;;
