Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media;
82659;20/11/2019;1200;97.2;;21.2;;;;;;
82659;21/11/2019;0000;;32;;1.4;;24.12;90.5;0.68592;
82659;21/11/2019;1200;1;;21.2;;;;;;
82659;22/11/2019;0000;;30;;3.4;;23.94;87.25;0.68592;
82659;22/11/2019;1200;3;;19.5;;;;;;
82659;23/11/2019;0000;;27.1;;0;;23.56;89.75;1.02888;
82659;23/11/2019;1200;1.9;;21.3;;;;;;
82659;24/11/2019;0000;;33.2;;10;;26.44;75;0.68592;
82659;24/11/2019;1200;0.2;;19.4;;;;;;
82659;25/11/2019;0000;;34.3;;9;;27.68;69;1.02888;
82659;25/11/2019;1200;0;;21.9;;;;;;
82659;26/11/2019;0000;;32.2;;2.5;;26.46;83;1.02888;
82659;26/11/2019;1200;1.6;;24;;;;;;
82659;27/11/2019;0000;;30.2;;3.2;;26.42;83.5;1.02888;
82659;27/11/2019;1200;6.8;;23.2;;;;;;
82659;28/11/2019;0000;;32.4;;6.2;;27.22;81;1.02888;
82659;28/11/2019;1200;4;;23.2;;;;;;
82659;29/11/2019;0000;;33.3;;4.7;;26.76;82.25;1.02888;
82659;29/11/2019;1200;0;;22.9;;;;;;
82659;30/11/2019;0000;;33.6;;7.8;;27.62;75.5;0.68592;
82659;30/11/2019;1200;0.1;;21.8;;;;;;
82659;01/12/2019;0000;;32.4;;8.2;;26.66;79;0.68592;
82659;01/12/2019;1200;0.1;;23.4;;;;;;
82659;02/12/2019;0000;;33.6;;8.2;;26.5;78;0.51444;
82659;02/12/2019;1200;0;;21.9;;;;;;
82659;03/12/2019;0000;;33.7;;7.4;;27.46;75;1.02888;
82659;03/12/2019;1200;0.3;;22;;;;;;
82659;04/12/2019;0000;;28.2;;0.1;;24.6;90.5;1.02888;
82659;04/12/2019;1200;0;;23.9;;;;;;
82659;05/12/2019;0000;;30.8;;5.9;;25.38;84;1.02888;
82659;05/12/2019;1200;21.9;;20.9;;;;;;
82659;06/12/2019;0000;;32.2;;7.5;;25.9;88;0.51444;
82659;06/12/2019;1200;1.3;;22.1;;;;;;
82659;07/12/2019;0000;;32.8;;8.3;;26.44;82.5;0.68592;
82659;07/12/2019;1200;14;;22;;;;;;
82659;08/12/2019;0000;;30;;1.7;;26.86;82.75;1.02888;
82659;08/12/2019;1200;0;;23.3;;;;;;
82659;09/12/2019;0000;;29.1;;2.1;;24.64;87.5;1.02888;
82659;09/12/2019;1200;15.9;;24;;;;;;
82659;10/12/2019;0000;;31.9;;5.8;;25.28;82;1.02888;
82659;10/12/2019;1200;12.4;;21.1;;;;;;
82659;11/12/2019;0000;;32.8;;7.6;;26.58;80;0.68592;
82659;11/12/2019;1200;3.3;;23;;;;;;
82659;12/12/2019;0000;;29.6;;7.7;;27.48;83;1.02888;
82659;12/12/2019;1200;0;;27.8;;;;;;
82659;13/12/2019;0000;;30.6;;2.5;;25.64;74;1.02888;
82659;13/12/2019;1200;0.1;;22.5;;;;;;
82659;14/12/2019;0000;;32.8;;5;;26.18;83;1.02888;
82659;14/12/2019;1200;0.2;;21.9;;;;;;
82659;15/12/2019;0000;;34.2;;6.6;;26.82;78;1.02888;
82659;15/12/2019;1200;0;;22.1;;;;;;
82659;16/12/2019;0000;;31.3;;6.1;;26.38;84.5;0.68592;
82659;16/12/2019;1200;0;;21.8;;;;;;
82659;17/12/2019;0000;;32.9;;5.7;;27.22;79;0.68592;
82659;17/12/2019;1200;10;;23.6;;;;;;
82659;18/12/2019;0000;;33;;6.9;;27.28;78.25;0.68592;
82659;18/12/2019;1200;0;;22.1;;;;;;
82659;19/12/2019;0000;;32.2;;6;;26.3;82.5;0.68592;
82659;19/12/2019;1200;0;;23;;;;;;
82659;20/12/2019;0000;;32.9;;4.1;;26.7;83.75;0.68592;
82659;20/12/2019;1200;9;;22.2;;;;;;
82659;21/12/2019;0000;;32.9;;4.1;;26.86;80;0.68592;
82659;21/12/2019;1200;0;;22.6;;;;;;
82659;22/12/2019;0000;;33.7;;6.2;;27.02;80.5;0.68592;
82659;22/12/2019;1200;0;;22;;;;;;
82659;23/12/2019;0000;;33.3;;6.7;;27.38;76.75;0.68592;
82659;23/12/2019;1200;0;;22.3;;;;;;
82659;24/12/2019;0000;;33.7;;5.8;;27.84;74.25;1.02888;
82659;24/12/2019;1200;0;;22.8;;;;;;
82659;25/12/2019;0000;;26.2;;0.5;;24.5;90.5;0.68592;
82659;25/12/2019;1200;0;;23.2;;;;;;
82659;26/12/2019;0000;;33.7;;6.3;;25.92;80;1.02888;
