Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media;
82765;23/11/2019;0000;;31.7;;1.5;;27.16;84;;
82765;23/11/2019;1200;0;;23.9;;;;;;
82765;24/11/2019;0000;;33.8;;11.1;;28.52;76.5;;
82765;24/11/2019;1200;0;;22.6;;;;;;
82765;25/11/2019;0000;;36;;10.2;;28.94;75.75;;
82765;25/11/2019;1200;0;;24.9;;;;;;
82765;26/11/2019;0000;;32.4;;3.4;;27.66;81.75;;
82765;26/11/2019;1200;8.6;;23.7;;;;;;
82765;27/11/2019;0000;;31.1;;0.6;;27.36;88;;
82765;27/11/2019;1200;0;;23.7;;;;;;
82765;28/11/2019;0000;;34;;7.4;;29.68;76.5;;
82765;28/11/2019;1200;1.7;;24.6;;;;;;
82765;29/11/2019;0000;;34.8;;8.5;;29.64;79;;
82765;29/11/2019;1200;1.4;;24.6;;;;;;
82765;30/11/2019;0000;;34.4;;8;;29.6;81.25;;
82765;30/11/2019;1200;0;;25;;;;;;
82765;01/12/2019;0000;;34.8;;8.9;;30.04;70.25;;
82765;01/12/2019;1200;4.1;;26;;;;;;
82765;02/12/2019;0000;;34.8;;8.9;;29.88;69.25;;
82765;02/12/2019;1200;0;;25;;;;;;
82765;03/12/2019;0000;;35.6;;9.8;;30.2;69.75;;
82765;03/12/2019;1200;0;;25;;;;;;
82765;04/12/2019;0000;;33.4;;1.8;;27.32;87;;
82765;04/12/2019;1200;0.3;;25.8;;;;;;
82765;05/12/2019;1200;83.2;;22.1;;;;;;
82765;06/12/2019;0000;;33.4;;6.9;;32.54;62.25;;
82765;06/12/2019;1200;0;;23.1;;;;;;
82765;07/12/2019;0000;;34.6;;9.2;;29.44;76;;
82765;07/12/2019;1200;0;;24.8;;;;;;
82765;08/12/2019;0000;;32.6;;2.8;;28.4;85.5;;
82765;08/12/2019;1200;0;;25;;;;;;
82765;09/12/2019;0000;;30.9;;0.8;;26.48;91.5;;
