Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media;
82564;30/09/2019;1200;0;;23.7;;;;;;
82564;01/10/2019;0000;;36.1;;6.1;;28.78;79.25;;
82564;01/10/2019;1200;0;;24.9;;;;;;
82564;02/10/2019;0000;;34.4;;3.2;;28.54;80.5;;
82564;02/10/2019;1200;1.3;;24.2;;;;;;
82564;03/10/2019;0000;;36.6;;6.7;;28.7;82.75;;
82564;03/10/2019;1200;0.3;;24.8;;;;;;
82564;04/10/2019;0000;;35.2;;4;;28.48;78.25;;
82564;04/10/2019;1200;3.3;;24.9;;;;;;
82564;05/10/2019;1200;0;;;;;;;;
82564;06/10/2019;1200;0;;;;;;;;
82564;07/10/2019;0000;;35.3;;4.3;;28.98;78.5;;
82564;07/10/2019;1200;0.8;;24;;;;;;
82564;08/10/2019;0000;;34;;5.8;;29.06;77.5;;
82564;08/10/2019;1200;0;;24.8;;;;;;
