Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media;
82863;29/08/2019;0000;;38.4;;9.9;;27.88;47;2.74368;
82863;29/08/2019;1200;0;;19.2;;;;;;
82863;30/08/2019;0000;;38.2;;9.7;;28;51.5;0.68592;
82863;30/08/2019;1200;0;;19.7;;;;;;
82863;31/08/2019;0000;;38.5;;10;;28.64;53;0.34296;
82863;31/08/2019;1200;0;;20.2;;;;;;
82863;01/09/2019;0000;;38.5;;9.4;;29.14;52.75;2.05776;
82863;01/09/2019;1200;0;;20.5;;;;;;
82863;02/09/2019;0000;;39.9;;9.8;;28.52;51.25;1.7148;
82863;02/09/2019;1200;0;;20.3;;;;;;
82863;03/09/2019;0000;;39.4;;9.5;;29.22;52;1.37184;
82863;03/09/2019;1200;0;;20.4;;;;;;
82863;04/09/2019;0000;;39.8;;9.3;;29.7;48.75;0.68592;
82863;04/09/2019;1200;0;;21.2;;;;;;
82863;05/09/2019;0000;;38.3;;9;;29.9;56.25;2.05776;
82863;05/09/2019;1200;0;;22.4;;;;;;
82863;06/09/2019;0000;;38.3;;8.7;;29.26;53.75;2.05776;
82863;06/09/2019;1200;0;;23.5;;;;;;
82863;07/09/2019;0000;;37.8;;10.2;;27.6;46.75;3.08664;
82863;07/09/2019;1200;0;;20.1;;;;;;
82863;08/09/2019;0000;;38.1;;10.3;;28.22;48.25;3.4296;
82863;08/09/2019;1200;0;;19.2;;;;;;
82863;09/09/2019;0000;;38.8;;10.2;;28.84;54.5;2.05776;
82863;09/09/2019;1200;0;;19.6;;;;;;
82863;10/09/2019;0000;;39.1;;10.2;;29.82;48;2.74368;
82863;10/09/2019;1200;0;;21.5;;;;;;
82863;11/09/2019;0000;;39.9;;10.2;;29.22;50;2.74368;
82863;11/09/2019;1200;0;;20.5;;;;;;
82863;12/09/2019;0000;;40.1;;9.6;;29.64;51.25;1.7148;
82863;12/09/2019;1200;0;;21.9;;;;;;
82863;13/09/2019;0000;;40.3;;9.9;;29.26;47;1.37184;
82863;13/09/2019;1200;0;;20;;;;;;
82863;14/09/2019;0000;;39.3;;9.6;;30.7;53;3.4296;
82863;14/09/2019;1200;0;;22.6;;;;;;
82863;15/09/2019;0000;;39.4;;9.7;;34.62;39.5;0.68592;
82863;15/09/2019;1200;0;;24.1;;;;;;
82863;16/09/2019;0000;;39.6;;9.9;;30.42;49.75;3.08664;
82863;16/09/2019;1200;0;;22;;;;;;
82863;17/09/2019;0000;;40;;8.8;;31.04;45.25;2.74368;
82863;17/09/2019;1200;0;;23;;;;;;
82863;18/09/2019;0000;;39.6;;10.1;;30.46;47.75;2.40072;
82863;18/09/2019;1200;0;;22.9;;;;;;
82863;19/09/2019;0000;;40;;10.1;;30.7;47.75;1.37184;
82863;19/09/2019;1200;0;;23.4;;;;;;
82863;20/09/2019;0000;;40.3;;8.7;;31.7;45.25;4.11552;
82863;20/09/2019;1200;0;;24.5;;;;;;
82863;21/09/2019;0000;;39.5;;9.7;;31.26;48.75;2.40072;
82863;21/09/2019;1200;0;;23.8;;;;;;
82863;22/09/2019;0000;;39;;8.6;;31.42;51.75;3.77256;
82863;22/09/2019;1200;0;;24.7;;;;;;
82863;23/09/2019;0000;;39.3;;7.6;;30.56;56;1.37184;
82863;23/09/2019;1200;0;;24.5;;;;;;
82863;24/09/2019;0000;;36.6;;8.3;;29.38;58;3.4296;
82863;24/09/2019;1200;0.3;;23.5;;;;;;
82863;25/09/2019;0000;;39.1;;8.3;;30.82;52;0.68592;
82863;25/09/2019;1200;2.8;;24.5;;;;;;
82863;26/09/2019;0000;;36.6;;5.2;;29.2;62.25;2.74368;
82863;26/09/2019;1200;0;;23;;;;;;
82863;27/09/2019;0000;;38.4;;8.5;;30.1;55.75;2.05776;
82863;27/09/2019;1200;0;;23.1;;;;;;
82863;28/09/2019;0000;;37.8;;5.9;;30.34;56.25;3.08664;
82863;28/09/2019;1200;0;;24.4;;;;;;
82863;29/09/2019;0000;;29.6;;0;;24.28;93.5;0.34296;
82863;29/09/2019;1200;16.8;;22.8;;;;;;
82863;30/09/2019;0000;;34.6;;7.8;;27.1;73.5;2.40072;
82863;30/09/2019;1200;8.8;;20.9;;;;;;
82863;01/10/2019;0000;;32.7;;4.4;;26.4;82.25;1.7148;
82863;01/10/2019;1200;2;;23.4;;;;;;
82863;02/10/2019;0000;;33.7;;5.6;;26.84;75.75;2.05776;
82863;02/10/2019;1200;0.4;;22.9;;;;;;
82863;03/10/2019;0000;;35.8;;8.2;;28.72;66.5;2.74368;
82863;03/10/2019;1200;0;;22.7;;;;;;
82863;04/10/2019;0000;;35.1;;4.7;;28.34;71.75;1.02888;
82863;04/10/2019;1200;0;;24;;;;;;
82863;05/10/2019;0000;;33.4;;4.3;;26.22;86.25;2.40072;
82863;05/10/2019;1200;4.2;;23.1;;;;;;
82863;06/10/2019;0000;;32.4;;6.4;;27.18;70.75;2.05776;
82863;06/10/2019;1200;0.1;;21.9;;;;;;
82863;07/10/2019;0000;;35.1;;7.6;;28.24;69.75;2.74368;
82863;07/10/2019;1200;0;;23.2;;;;;;
82863;08/10/2019;0000;;37.2;;7.6;;28.78;63.75;3.08664;
82863;08/10/2019;1200;0;;23.9;;;;;;
