Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media;
82562;04/12/2019;0000;;35.1;;7;;26.94;82.75;;
82562;04/12/2019;1200;0;;21.2;;;;;;
82562;05/12/2019;1200;0;;21.4;;;;;;
82562;06/12/2019;0000;;33.1;;5;;27.92;78.25;;
82562;06/12/2019;1200;0.2;;22.5;;;;;;
82562;09/12/2019;0000;;32.3;;3;;27.94;80.25;;
82562;09/12/2019;1200;0;;23.6;;;;;;
82562;10/12/2019;0000;;34.5;;8.9;;;82;;
82562;11/12/2019;0000;;33.8;;6;;28.2;78.5;;
82562;11/12/2019;1200;1.4;;22;;;;;;
82562;12/12/2019;0000;;34.3;;6.3;;28.44;73.25;;
82562;12/12/2019;1200;0;;22.6;;;;;;
82562;13/12/2019;0000;;32.9;;4.3;;26.46;88.75;;
82562;13/12/2019;1200;13.2;;21.6;;;;;;
82562;14/12/2019;1200;5.2;;;;;;;;
82562;15/12/2019;1200;0.2;;;;;;;;
82562;16/12/2019;0000;;33.9;;7.3;;28.46;76;;
82562;16/12/2019;1200;0;;22.2;;;;;;
82562;17/12/2019;0000;;32.9;;3.2;;27.54;80.25;;
82562;17/12/2019;1200;0.5;;22.8;;;;;;
82562;18/12/2019;0000;;33;;2.7;;27.9;77.25;;
82562;18/12/2019;1200;0;;22.4;;;;;;
82562;19/12/2019;0000;;33.3;;3.2;;26.4;84.5;;
82562;19/12/2019;1200;5;;21.6;;;;;;
82562;20/12/2019;0000;;33.8;;6;;28.22;79.5;;
82562;20/12/2019;1200;2;;21.8;;;;;;
82562;21/12/2019;1200;0;;;;;;;;
82562;22/12/2019;1200;9.1;;;;;;;;
82562;23/12/2019;0000;;32.9;;6.9;;27.26;77.5;;
82562;23/12/2019;1200;9.4;;20.2;;;;;;
82562;24/12/2019;0000;;33.7;;6.7;;28;80.5;;
82562;24/12/2019;1200;0;;20.4;;;;;;
82562;25/12/2019;1200;0;;;;;;;;
