Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media;
83064;20/11/2019;1200;0;;24.5;;;;;;
83064;21/11/2019;0000;;36.1;;7.1;;29.14;59.5;1.7148;
83064;21/11/2019;1200;0;;24.6;;;;;;
83064;22/11/2019;0000;;34.7;;5.2;;28.56;65.75;0.68592;
83064;22/11/2019;1200;0;;24.6;;;;;;
83064;23/11/2019;0000;;35.2;;4.5;;28.26;78;0.34296;
83064;23/11/2019;1200;0;;25.4;;;;;;
83064;24/11/2019;0000;;35.6;;7.6;;28.88;69.25;0.34296;
83064;24/11/2019;1200;8.7;;23.2;;;;;;
83064;25/11/2019;0000;;35.6;;5.6;;29.54;78;0.17148;
83064;25/11/2019;1200;0;;26.1;;;;;;
83064;26/11/2019;0000;;27.7;;0.3;;26.28;82.25;0.51444;
83064;26/11/2019;1200;0;;25.4;;;;;;
83064;27/11/2019;0000;;35.9;;4.5;;27.1;80.5;1.02888;
83064;27/11/2019;1200;0.1;;23.8;;;;;;
83064;28/11/2019;0000;;31.7;;4.2;;26.76;82.75;0.8574;
83064;28/11/2019;1200;6.3;;23.7;;;;;;
83064;29/11/2019;0000;;35.1;;3.2;;29.08;70.75;0.51444;
83064;29/11/2019;1200;0.2;;23.6;;;;;;
83064;30/11/2019;0000;;37.9;;8.6;;30.32;62.75;1.37184;
83064;30/11/2019;1200;0;;25.9;;;;;;
83064;01/12/2019;0000;;35.3;;5.1;;28.38;85.5;1.02888;
83064;01/12/2019;1200;0;;25.3;;;;;;
83064;02/12/2019;0000;;35.2;;9.3;;28.12;70.75;0.8574;
83064;02/12/2019;1200;19.4;;23;;;;;;
83064;03/12/2019;0000;;35.8;;7.9;;29.76;62.25;1.02888;
83064;03/12/2019;1200;0;;25.8;;;;;;
83064;04/12/2019;0000;;29.3;;0.1;;25.32;93.5;1.02888;
83064;04/12/2019;1200;9.8;;23.2;;;;;;
83064;05/12/2019;0000;;33.5;;7.6;;28.36;74.5;1.02888;
83064;05/12/2019;1200;10.4;;23.7;;;;;;
83064;06/12/2019;0000;;35.2;;10.7;;29.44;62.5;1.20036;
83064;06/12/2019;1200;0;;23.7;;;;;;
83064;07/12/2019;0000;;33.2;;3.2;;27.88;77.75;1.02888;
83064;07/12/2019;1200;0;;25.3;;;;;;
83064;08/12/2019;0000;;35.2;;6.3;;27.74;72;1.54332;
83064;08/12/2019;1200;1.4;;25.3;;;;;;
83064;09/12/2019;0000;;33.8;;2.9;;26.6;81;0.8574;
83064;09/12/2019;1200;1.4;;23.2;;;;;;
83064;10/12/2019;0000;;34;;9.4;;27.2;73.25;0.8574;
83064;10/12/2019;1200;9;;23.1;;;;;;
83064;11/12/2019;0000;;35;;9.5;;29.82;63.5;0.68592;
83064;11/12/2019;1200;0;;24.1;;;;;;
83064;12/12/2019;0000;;34.5;;7.2;;28.42;71.5;0.8574;
83064;12/12/2019;1200;0;;24;;;;;;
83064;13/12/2019;0000;;36.1;;9;;28.18;73.75;0.51444;
83064;13/12/2019;1200;9.4;;24;;;;;;
83064;14/12/2019;0000;;35.8;;8.3;;29.26;64;1.20036;
83064;14/12/2019;1200;0.6;;23.7;;;;;;
