Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media;
83228;20/11/2019;1200;0;;23.2;;;;;;
83228;21/11/2019;0000;;35.2;;4.9;;26.54;72.5;1.7148;
83228;21/11/2019;1200;0;;23.3;;;;;;
83228;22/11/2019;0000;;32.3;;2.7;;26.34;76.75;0.8574;
83228;22/11/2019;1200;5.6;;22;;;;;;
83228;23/11/2019;0000;;33.8;;4.5;;26.6;82.25;2.40072;
83228;23/11/2019;1200;0;;24.3;;;;;;
83228;24/11/2019;0000;;34.6;;9.7;;27.82;69.75;1.20036;
83228;24/11/2019;1200;0.6;;22.9;;;;;;
83228;25/11/2019;0000;;35.8;;7.9;;29.12;66.75;1.7148;
83228;25/11/2019;1200;0;;24;;;;;;
83228;26/11/2019;0000;;30.1;;4;;25.18;85.5;2.40072;
83228;26/11/2019;1200;48.4;;23;;;;;;
83228;27/11/2019;0000;;31.3;;2.8;;26.8;85.75;0.68592;
83228;27/11/2019;1200;0.2;;23.6;;;;;;
83228;28/11/2019;0000;;29.9;;1.5;;25.44;88.75;0.8574;
83228;28/11/2019;1200;18.5;;23.3;;;;;;
83228;29/11/2019;0000;;33.8;;7.4;;27.86;75.75;1.20036;
83228;29/11/2019;1200;0.2;;23.5;;;;;;
83228;30/11/2019;0000;;35.8;;10.9;;28.96;68;4.11552;
83228;30/11/2019;1200;0;;24.2;;;;;;
83228;01/12/2019;0000;;30;;1.3;;26.02;82.25;1.88628;
83228;01/12/2019;1200;1.2;;22.7;;;;;;
83228;02/12/2019;0000;;35.2;;9.1;;27.82;74.5;0.8574;
83228;02/12/2019;1200;0.3;;22.1;;;;;;
83228;03/12/2019;0000;;33.6;;2.6;;27.5;86.5;2.91516;
83228;03/12/2019;1200;0;;24.9;;;;;;
83228;04/12/2019;0000;;30.6;;1.7;;25.8;90.75;1.20036;
83228;04/12/2019;1200;0;;23.7;;;;;;
83228;05/12/2019;0000;;34.5;;4.2;;27.02;78.75;0.68592;
83228;05/12/2019;1200;12.5;;23.3;;;;;;
83228;06/12/2019;0000;;34.2;;5.4;;26.22;84;0.51444;
83228;06/12/2019;1200;0.1;;23.8;;;;;;
83228;07/12/2019;0000;;33.4;;5.5;;28.32;71.5;2.40072;
83228;07/12/2019;1200;0;;24.3;;;;;;
83228;08/12/2019;0000;;;;;;;;0;
83228;08/12/2019;1200;60.7;;22.1;;;;;;
83228;09/12/2019;0000;;34.3;;7.5;;27.48;74.75;0.51444;
83228;09/12/2019;1200;0.1;;22.6;;;;;;
83228;10/12/2019;0000;;33.8;;7.4;;26.44;79.5;2.22924;
83228;10/12/2019;1200;0;;23;;;;;;
83228;11/12/2019;0000;;34.8;;8.9;;27;78.5;1.20036;
83228;11/12/2019;1200;29.2;;22.3;;;;;;
83228;12/12/2019;0000;;33.6;;8;;28.24;71.75;0.8574;
83228;12/12/2019;1200;0;;23.5;;;;;;
83228;13/12/2019;0000;;33.4;;6.5;;27.48;79;2.5722;
83228;13/12/2019;1200;0;;23.9;;;;;;
83228;14/12/2019;0000;;35.2;;9;;27.38;80.5;1.7148;
83228;14/12/2019;1200;0;;23.3;;;;;;
83228;15/12/2019;0000;;36.1;;11.1;;29.1;58.5;2.5722;
83228;15/12/2019;1200;0;;21.9;;;;;;
83228;16/12/2019;0000;;35.4;;10.9;;28.4;62.75;2.74368;
83228;16/12/2019;1200;0;;23.6;;;;;;
83228;17/12/2019;0000;;32.8;;4.7;;27.42;78;0;
83228;17/12/2019;1200;1.5;;23.9;;;;;;
83228;18/12/2019;0000;;35.9;;9.8;;28.66;76;0.51444;
83228;18/12/2019;1200;0;;22.9;;;;;;
83228;19/12/2019;0000;;33.8;;4.5;;28;81;2.31498;
83228;19/12/2019;1200;0;;24.1;;;;;;
83228;20/12/2019;0000;;36.1;;9.6;;28.98;74;2.05776;
83228;20/12/2019;1200;10;;23.1;;;;;;
83228;21/12/2019;0000;;37.6;;10.2;;29.86;76;0.77166;
83228;21/12/2019;1200;0;;24.1;;;;;;
83228;22/12/2019;0000;;36.9;;6;;28.92;77;0.51444;
83228;22/12/2019;1200;0;;25.1;;;;;;
83228;23/12/2019;0000;;36.7;;8.3;;29.06;70;1.80054;
83228;23/12/2019;1200;0;;23.6;;;;;;
83228;24/12/2019;0000;;37.1;;5.9;;28.5;85;2.82942;
83228;24/12/2019;1200;0;;24.7;;;;;;
83228;25/12/2019;0000;;35.8;;3.1;;26.34;88;3.08664;
83228;25/12/2019;1200;5.8;;24.3;;;;;;
83228;26/12/2019;0000;;34.4;;0;;26.28;91;0.51444;
83228;26/12/2019;1200;16.4;;21.8;;;;;;
83228;27/12/2019;0000;;35.4;;6.8;;27.62;76;2.5722;
83228;27/12/2019;1200;0;;24.1;;;;;;
83228;28/12/2019;0000;;35.2;;8.8;;26.4;89;0.51444;
83228;28/12/2019;1200;0.1;;22.5;;;;;;
83228;29/12/2019;0000;;35.4;;7;;27.76;81;1.2861;
83228;29/12/2019;1200;1.3;;22.5;;;;;;
83228;30/12/2019;0000;;30.4;;1.4;;24.88;93;0;
83228;30/12/2019;1200;19.5;;21.7;;;;;;
83228;31/12/2019;0000;;33.4;;6.9;;27.22;86;1.54332;
83228;31/12/2019;1200;1.2;;22.5;;;;;;
